ticket_id,created_at_utc,status
2720861,2026-06-21T10:56:58Z,closed
2720864,2026-06-21T11:14:34Z,closed
2720878,2026-06-21T11:09:25Z,closed
2720883,2026-06-21T11:13:51Z,closed
2720890,2026-06-21T11:14:46Z,closed
2720896,2026-06-21T11:24:24Z,closed
2720898,2026-06-21T11:30:20Z,closed
2720913,2026-06-21T11:22:21Z,closed
2720914,2026-06-21T11:38:39Z,closed
2720927,2026-06-21T11:38:16Z,closed
2720932,2026-06-21T11:39:03Z,closed
2720936,2026-06-21T11:40:42Z,closed
2720937,2026-06-21T11:41:20Z,closed
2720940,2026-06-21T11:33:41Z,closed
2720951,2026-06-21T11:38:43Z,closed
2720960,2026-06-21T11:51:14Z,closed
2720962,2026-06-21T11:36:42Z,closed
2720970,2026-06-21T11:54:31Z,closed
2720976,2026-06-21T11:45:44Z,closed
2720979,2026-06-21T12:04:22Z,closed
2720982,2026-06-21T12:00:12Z,closed
2720984,2026-06-21T12:00:38Z,closed
2720986,2026-06-21T11:54:15Z,closed
2720990,2026-06-21T11:53:38Z,closed
2720994,2026-06-21T11:54:32Z,closed
2720997,2026-06-21T11:56:19Z,closed
2721000,2026-06-21T12:10:33Z,closed
2721004,2026-06-21T11:56:03Z,closed
2721005,2026-06-21T11:57:49Z,closed
2721013,2026-06-21T12:00:58Z,closed
2721015,2026-06-21T12:13:34Z,closed
2721017,2026-06-21T12:15:02Z,closed
2721018,2026-06-21T12:14:32Z,closed
2721023,2026-06-21T12:17:39Z,closed
2721024,2026-06-21T12:17:07Z,closed
2721028,2026-06-21T12:20:54Z,closed
2721035,2026-06-21T12:20:40Z,closed
2721042,2026-06-21T12:25:12Z,closed
2721049,2026-06-21T12:25:15Z,closed
2721050,2026-06-21T12:28:44Z,closed
2721057,2026-06-21T12:19:03Z,closed
2721063,2026-06-21T12:22:11Z,closed
2721065,2026-06-21T12:38:00Z,closed
2721071,2026-06-21T12:37:00Z,closed
2721073,2026-06-21T12:41:35Z,closed
2721077,2026-06-21T12:25:09Z,closed
2721079,2026-06-21T12:24:40Z,closed
2721081,2026-06-21T12:44:27Z,closed
2721083,2026-06-21T12:29:58Z,closed
2721088,2026-06-21T12:33:00Z,closed
2721089,2026-06-21T12:41:55Z,closed
2721095,2026-06-21T12:52:57Z,closed
2721100,2026-06-21T12:45:14Z,closed
2721102,2026-06-21T12:48:31Z,closed
2721105,2026-06-21T12:45:33Z,closed
2721113,2026-06-21T12:54:46Z,closed
2721114,2026-06-21T12:50:53Z,closed
2721117,2026-06-21T12:38:43Z,closed
2721118,2026-06-21T12:38:25Z,closed
2721121,2026-06-21T12:41:01Z,closed
2721122,2026-06-21T12:43:13Z,closed
2721123,2026-06-21T12:43:20Z,closed
2721128,2026-06-21T12:45:24Z,closed
2721131,2026-06-21T13:01:25Z,closed
2721132,2026-06-21T12:46:22Z,closed
2721133,2026-06-21T12:45:17Z,closed
2721136,2026-06-21T12:46:38Z,closed
2721143,2026-06-21T13:04:51Z,closed
2721146,2026-06-21T13:04:21Z,closed
2721151,2026-06-21T12:54:05Z,closed
2721152,2026-06-21T12:51:42Z,closed
2721157,2026-06-21T13:06:33Z,closed
2721161,2026-06-21T12:51:57Z,closed
2721162,2026-06-21T12:52:40Z,closed
2721165,2026-06-21T12:54:35Z,closed
2721169,2026-06-21T13:10:40Z,closed
2721179,2026-06-21T13:12:15Z,closed
2721185,2026-06-21T13:14:13Z,closed
2721192,2026-06-21T13:13:00Z,closed
2721205,2026-06-21T13:10:47Z,closed
2721209,2026-06-21T13:15:54Z,closed
2721214,2026-06-21T13:26:35Z,closed
2721217,2026-06-21T13:16:51Z,closed
2721222,2026-06-21T13:17:41Z,closed
2721223,2026-06-21T13:15:33Z,closed
2721227,2026-06-21T13:37:24Z,closed
2721228,2026-06-21T13:30:18Z,closed
2721230,2026-06-21T13:17:29Z,closed
2721232,2026-06-21T13:31:45Z,closed
2721233,2026-06-21T13:16:42Z,closed
2721235,2026-06-21T13:20:34Z,closed
2721236,2026-06-21T13:32:48Z,closed
2721240,2026-06-21T13:19:51Z,closed
2721241,2026-06-21T13:26:59Z,closed
2721245,2026-06-21T13:22:23Z,closed
2721250,2026-06-21T13:20:19Z,closed
2721252,2026-06-21T13:22:36Z,closed
2721253,2026-06-21T13:21:50Z,closed
2721261,2026-06-21T13:38:59Z,closed
2721269,2026-06-21T13:40:43Z,closed
2721271,2026-06-21T13:30:58Z,closed
2721278,2026-06-21T13:34:53Z,closed
2721280,2026-06-21T13:33:26Z,closed
2721282,2026-06-21T13:33:40Z,closed
2721283,2026-06-21T13:47:51Z,closed
2721290,2026-06-21T13:35:34Z,closed
2721292,2026-06-21T13:49:53Z,closed
2721297,2026-06-21T13:50:43Z,closed
2721299,2026-06-21T13:36:47Z,closed
2721303,2026-06-21T13:40:11Z,closed
2721306,2026-06-21T13:49:19Z,closed
2721307,2026-06-21T13:39:14Z,closed
2721311,2026-06-21T13:54:58Z,closed
2721321,2026-06-21T13:43:26Z,closed
2721322,2026-06-21T13:44:04Z,closed
2721324,2026-06-21T13:44:36Z,closed
2721330,2026-06-21T13:59:51Z,closed
2721331,2026-06-21T13:48:46Z,closed
2721334,2026-06-21T13:46:40Z,closed
2721346,2026-06-21T13:51:10Z,closed
2721349,2026-06-21T14:07:26Z,closed
2721355,2026-06-21T14:08:35Z,closed
2721356,2026-06-21T13:51:05Z,closed
2721363,2026-06-21T14:07:50Z,closed
2721365,2026-06-21T14:06:41Z,closed
2721372,2026-06-21T14:09:08Z,closed
2721377,2026-06-21T13:55:54Z,closed
2721381,2026-06-21T13:58:07Z,closed
2721394,2026-06-21T13:59:56Z,closed
2721395,2026-06-21T14:14:03Z,closed
2721397,2026-06-21T14:01:55Z,closed
2721398,2026-06-21T14:13:53Z,closed
2721412,2026-06-21T14:22:17Z,closed
2721414,2026-06-21T14:04:54Z,closed
2721419,2026-06-21T14:08:38Z,closed
2721424,2026-06-21T14:06:18Z,closed
2721426,2026-06-21T14:09:53Z,closed
2721428,2026-06-21T14:09:06Z,closed
2721429,2026-06-21T14:09:16Z,closed
2721430,2026-06-21T14:26:53Z,closed
2721431,2026-06-21T14:10:43Z,closed
2721433,2026-06-21T14:24:49Z,closed
2721435,2026-06-21T14:10:00Z,closed
2721439,2026-06-21T14:13:11Z,closed
2721440,2026-06-21T14:24:16Z,closed
2721452,2026-06-21T14:27:11Z,closed
2721454,2026-06-21T14:14:35Z,closed
2721455,2026-06-21T14:15:21Z,closed
2721460,2026-06-21T15:01:19Z,closed
2721476,2026-06-21T14:21:53Z,closed
2721482,2026-06-21T14:23:36Z,closed
2721486,2026-06-21T14:25:52Z,closed
2721494,2026-06-21T14:38:37Z,closed
2721500,2026-06-21T14:34:25Z,closed
2721517,2026-06-21T14:30:07Z,closed
2721518,2026-06-21T14:44:06Z,closed
2721522,2026-06-21T14:30:34Z,closed
2721524,2026-06-21T14:31:05Z,closed
2721529,2026-06-21T14:33:39Z,closed
2721537,2026-06-21T14:47:37Z,closed
2721540,2026-06-21T14:34:14Z,closed
2721545,2026-06-21T14:34:45Z,closed
2721548,2026-06-21T14:36:05Z,closed
2721549,2026-06-21T14:52:29Z,closed
2721550,2026-06-21T14:36:32Z,closed
2721551,2026-06-21T14:40:40Z,closed
2721553,2026-06-21T14:36:54Z,closed
2721559,2026-06-21T14:37:01Z,closed
2721576,2026-06-21T14:56:49Z,closed
2721577,2026-06-21T14:56:20Z,closed
2721584,2026-06-21T14:42:03Z,closed
2721586,2026-06-21T14:46:16Z,closed
2721592,2026-06-21T14:58:12Z,closed
2721595,2026-06-21T14:58:09Z,closed
2721598,2026-06-21T14:49:47Z,closed
2721602,2026-06-21T14:45:45Z,closed
2721609,2026-06-21T14:47:11Z,closed
2721610,2026-06-21T14:49:03Z,closed
2721615,2026-06-21T14:48:27Z,closed
2721619,2026-06-21T15:04:28Z,closed
2721621,2026-06-21T15:04:05Z,closed
2721643,2026-06-21T14:56:17Z,closed
2721646,2026-06-21T14:55:47Z,closed
2721647,2026-06-21T14:57:35Z,closed
2721648,2026-06-21T15:10:38Z,closed
2721656,2026-06-21T15:11:33Z,closed
2721657,2026-06-21T14:59:24Z,closed
2721663,2026-06-21T15:00:29Z,closed
2721667,2026-06-21T15:02:30Z,closed
2721669,2026-06-21T15:15:37Z,closed
2721670,2026-06-21T15:03:55Z,closed
2721674,2026-06-21T15:16:54Z,closed
2721676,2026-06-21T15:16:54Z,closed
2721677,2026-06-21T15:03:32Z,closed
2721680,2026-06-21T15:03:54Z,closed
2721682,2026-06-21T15:06:54Z,closed
2721686,2026-06-21T15:06:30Z,closed
2721689,2026-06-21T15:06:50Z,closed
2721697,2026-06-21T15:11:41Z,closed
2721698,2026-06-21T15:07:39Z,closed
2721699,2026-06-21T15:09:42Z,closed
2721705,2026-06-21T15:28:53Z,closed
2721718,2026-06-21T15:26:49Z,closed
2721719,2026-06-21T15:28:27Z,closed
2721735,2026-06-21T15:17:57Z,closed
2721738,2026-06-21T15:22:42Z,closed
2721741,2026-06-21T15:19:02Z,closed
2721746,2026-06-21T15:19:48Z,closed
2721747,2026-06-21T15:30:09Z,closed
2721749,2026-06-21T15:20:49Z,closed
2721756,2026-06-21T15:35:02Z,closed
2721757,2026-06-21T15:22:17Z,closed
2721761,2026-06-21T15:23:09Z,closed
2721765,2026-06-21T15:22:44Z,closed
2721767,2026-06-21T15:24:03Z,closed
2721770,2026-06-21T15:38:36Z,closed
2721788,2026-06-21T15:32:27Z,closed
2721790,2026-06-21T15:44:31Z,closed
2721791,2026-06-21T15:30:05Z,closed
2721792,2026-06-21T15:34:37Z,closed
2721794,2026-06-21T15:32:05Z,closed
2721797,2026-06-21T15:45:53Z,closed
2721806,2026-06-21T15:34:30Z,closed
2721812,2026-06-21T15:51:10Z,closed
2721817,2026-06-21T15:50:04Z,closed
2721818,2026-06-21T15:50:52Z,closed
2721852,2026-06-21T15:59:36Z,closed
2721863,2026-06-21T15:50:36Z,closed
2721869,2026-06-21T15:51:23Z,closed
2721872,2026-06-21T16:03:01Z,closed
2721878,2026-06-21T16:07:05Z,closed
2721879,2026-06-21T15:58:29Z,closed
2721881,2026-06-21T15:56:03Z,closed
2721884,2026-06-21T16:09:50Z,closed
2721887,2026-06-21T15:57:59Z,closed
2721888,2026-06-21T15:57:30Z,closed
2721900,2026-06-21T15:57:13Z,closed
2721903,2026-06-21T15:58:57Z,closed
2721911,2026-06-21T16:05:46Z,closed
2721912,2026-06-21T16:09:33Z,closed
2721915,2026-06-21T16:01:58Z,closed
2721916,2026-06-21T16:16:15Z,closed
2721919,2026-06-21T16:04:19Z,closed
2721921,2026-06-21T16:07:43Z,closed
2721930,2026-06-21T16:08:05Z,closed
2721948,2026-06-21T16:08:02Z,closed
2721950,2026-06-21T16:08:51Z,closed
2721954,2026-06-21T16:10:03Z,closed
2721957,2026-06-21T16:23:39Z,closed
2721960,2026-06-21T16:23:52Z,closed
2721965,2026-06-21T16:25:30Z,closed
2721966,2026-06-21T16:25:51Z,closed
2721967,2026-06-21T16:26:25Z,closed
2721970,2026-06-21T16:13:30Z,closed
2721971,2026-06-21T16:28:42Z,closed
2721973,2026-06-21T16:13:52Z,closed
2721974,2026-06-21T16:13:13Z,closed
2721977,2026-06-21T16:22:35Z,closed
2721982,2026-06-21T16:15:15Z,closed
2721986,2026-06-21T16:31:11Z,closed
2721994,2026-06-21T16:23:46Z,closed
2721997,2026-06-21T16:21:13Z,closed
2722007,2026-06-21T16:18:58Z,closed
2722010,2026-06-21T16:23:24Z,closed
2722012,2026-06-21T16:21:26Z,closed
2722014,2026-06-21T16:20:44Z,closed
2722018,2026-06-21T16:23:12Z,closed
2722020,2026-06-21T16:20:50Z,closed
2722026,2026-06-21T16:23:14Z,closed
2722027,2026-06-21T16:25:54Z,closed
2722028,2026-06-21T16:23:33Z,closed
2722030,2026-06-21T16:24:18Z,closed
2722032,2026-06-21T16:24:06Z,closed
2722036,2026-06-21T16:25:48Z,closed
2722039,2026-06-21T16:30:10Z,closed
2722045,2026-06-21T16:26:23Z,closed
2722051,2026-06-21T16:30:48Z,closed
2722055,2026-06-21T16:27:59Z,closed
2722056,2026-06-21T16:33:48Z,closed
2722063,2026-06-21T16:43:02Z,closed
2722066,2026-06-21T16:29:55Z,closed
2722070,2026-06-21T16:30:37Z,closed
2722077,2026-06-21T16:56:02Z,closed
2722082,2026-06-21T16:47:43Z,closed
2722093,2026-06-21T16:32:54Z,closed
2722094,2026-06-21T16:44:44Z,closed
2722096,2026-06-21T16:47:46Z,closed
2722105,2026-06-21T16:47:59Z,closed
2722113,2026-06-21T16:33:24Z,closed
2722115,2026-06-21T16:34:15Z,closed
2722117,2026-06-21T16:48:38Z,closed
2722121,2026-06-21T16:38:03Z,closed
2722127,2026-06-21T16:49:02Z,closed
2722134,2026-06-21T16:49:22Z,closed
2722140,2026-06-21T16:37:06Z,closed
2722144,2026-06-21T16:52:40Z,closed
2722152,2026-06-21T16:56:35Z,closed
2722155,2026-06-21T16:52:28Z,closed
2722160,2026-06-21T16:40:30Z,closed
2722166,2026-06-21T16:53:24Z,closed
2722168,2026-06-21T16:54:23Z,closed
2722172,2026-06-21T16:40:18Z,closed
2722178,2026-06-21T16:42:15Z,closed
2722192,2026-06-21T16:57:58Z,closed
2722201,2026-06-21T16:47:43Z,closed
2722213,2026-06-21T17:02:04Z,closed
2722214,2026-06-21T16:46:47Z,closed
2722215,2026-06-21T16:53:24Z,closed
2722220,2026-06-21T16:48:02Z,closed
2722223,2026-06-21T16:57:25Z,closed
2722248,2026-06-21T16:53:48Z,closed
2722249,2026-06-21T16:53:22Z,closed
2722252,2026-06-21T16:53:09Z,closed
2722263,2026-06-21T17:13:06Z,closed
2722267,2026-06-21T16:55:13Z,closed
2722269,2026-06-21T17:10:28Z,closed
2722270,2026-06-21T17:00:08Z,closed
2722273,2026-06-21T16:56:13Z,closed
2722275,2026-06-21T17:10:29Z,closed
2722276,2026-06-21T16:57:36Z,closed
2722280,2026-06-21T17:06:47Z,closed
2722287,2026-06-21T17:02:36Z,closed
2722292,2026-06-21T17:14:29Z,closed
2722304,2026-06-21T17:03:02Z,closed
2722305,2026-06-21T17:02:26Z,closed
2722308,2026-06-21T17:17:16Z,closed
2722317,2026-06-21T17:18:04Z,closed
2722347,2026-06-21T17:09:23Z,closed
2722349,2026-06-21T17:09:07Z,closed
2722379,2026-06-21T17:11:14Z,closed
2722380,2026-06-21T17:10:58Z,closed
2722381,2026-06-21T17:24:39Z,closed
2722395,2026-06-21T17:14:05Z,closed
2722398,2026-06-21T17:13:36Z,closed
2722400,2026-06-21T17:26:33Z,closed
2722407,2026-06-21T17:27:48Z,closed
2722412,2026-06-21T17:28:38Z,closed
2722420,2026-06-21T17:28:24Z,closed
2722426,2026-06-21T17:17:07Z,closed
2722428,2026-06-21T17:16:15Z,closed
2722429,2026-06-21T17:17:52Z,closed
2722436,2026-06-21T17:16:38Z,closed
2722439,2026-06-21T17:32:38Z,closed
2722442,2026-06-21T17:32:53Z,closed
2722448,2026-06-21T17:34:33Z,closed
2722451,2026-06-21T17:19:06Z,closed
2722457,2026-06-21T17:18:55Z,closed
2722463,2026-06-21T17:18:38Z,closed
2722475,2026-06-21T17:33:55Z,closed
2722490,2026-06-21T17:36:33Z,closed
2722504,2026-06-21T17:22:42Z,closed
2722508,2026-06-21T17:37:56Z,closed
2722517,2026-06-21T17:35:03Z,closed
2722519,2026-06-21T17:38:24Z,closed
2722520,2026-06-21T17:25:43Z,closed
2722523,2026-06-21T17:40:13Z,closed
2722546,2026-06-21T17:30:33Z,closed
2722548,2026-06-21T17:40:54Z,closed
2722553,2026-06-21T17:42:48Z,closed
2722578,2026-06-21T17:34:28Z,closed
2722579,2026-06-21T17:35:28Z,closed
2722584,2026-06-21T17:37:26Z,closed
2722586,2026-06-21T17:35:44Z,closed
2722587,2026-06-21T17:49:25Z,closed
2722592,2026-06-21T17:38:17Z,closed
2722602,2026-06-21T17:50:51Z,closed
2722607,2026-06-21T17:51:16Z,closed
2722609,2026-06-21T17:51:23Z,closed
2722614,2026-06-21T17:51:51Z,closed
2722617,2026-06-21T18:04:33Z,closed
2722619,2026-06-21T17:53:30Z,closed
2722623,2026-06-21T17:55:09Z,closed
2722627,2026-06-21T17:55:38Z,closed
2722630,2026-06-21T17:41:04Z,closed
2722632,2026-06-21T17:57:48Z,closed
2722636,2026-06-21T17:42:58Z,closed
2722637,2026-06-21T17:58:00Z,closed
2722639,2026-06-21T18:07:56Z,closed
2722643,2026-06-21T17:45:10Z,closed
2722648,2026-06-21T17:44:56Z,closed
2722653,2026-06-21T18:00:58Z,closed
2722655,2026-06-21T17:52:04Z,closed
2722657,2026-06-21T17:45:43Z,closed
2722658,2026-06-21T17:59:25Z,closed
2722659,2026-06-21T17:46:19Z,closed
2722661,2026-06-21T17:45:50Z,closed
2722666,2026-06-21T17:49:33Z,closed
2722668,2026-06-21T18:00:24Z,closed
2722672,2026-06-21T18:01:00Z,closed
2722675,2026-06-21T17:47:47Z,closed
2722676,2026-06-21T18:01:45Z,closed
2722680,2026-06-21T17:49:43Z,closed
2722681,2026-06-21T17:48:41Z,closed
2722682,2026-06-21T17:50:38Z,closed
2722683,2026-06-21T18:04:30Z,closed
2722687,2026-06-21T18:04:07Z,closed
2722689,2026-06-21T18:04:29Z,closed
2722690,2026-06-21T18:06:42Z,closed
2722697,2026-06-21T17:55:45Z,closed
2722698,2026-06-21T17:56:12Z,closed
2722728,2026-06-21T17:59:34Z,closed
2722729,2026-06-21T17:58:49Z,closed
2722740,2026-06-21T18:00:20Z,closed
2722743,2026-06-21T18:23:16Z,closed
2722745,2026-06-21T18:17:32Z,closed
2722746,2026-06-21T18:15:55Z,closed
2722748,2026-06-21T18:15:42Z,closed
2722749,2026-06-21T18:10:26Z,closed
2722753,2026-06-21T18:04:24Z,closed
2722754,2026-06-21T18:03:38Z,closed
2722760,2026-06-21T18:17:39Z,closed
2722763,2026-06-21T18:04:49Z,closed
2722768,2026-06-21T18:23:11Z,closed
2722782,2026-06-21T18:19:46Z,closed
2722791,2026-06-21T18:10:02Z,closed
2722792,2026-06-21T18:07:38Z,closed
2722794,2026-06-21T18:08:02Z,closed
2722801,2026-06-21T18:11:54Z,closed
2722802,2026-06-21T18:24:53Z,closed
2722812,2026-06-21T18:28:46Z,closed
2722816,2026-06-21T18:12:10Z,closed
2722820,2026-06-21T18:24:31Z,closed
2722831,2026-06-21T18:25:36Z,closed
2722837,2026-06-21T18:26:23Z,closed
2722838,2026-06-21T18:12:05Z,closed
2722844,2026-06-21T18:14:25Z,closed
2722850,2026-06-21T18:16:26Z,closed
2722855,2026-06-21T18:15:35Z,closed
2722857,2026-06-21T18:16:05Z,closed
2722861,2026-06-21T18:17:15Z,closed
2722864,2026-06-21T18:17:00Z,closed
2722867,2026-06-21T18:31:14Z,closed
2722869,2026-06-21T18:34:11Z,closed
2722871,2026-06-21T18:20:00Z,closed
2722874,2026-06-21T18:35:56Z,closed
2722879,2026-06-21T18:33:11Z,closed
2722880,2026-06-21T18:19:21Z,closed
2722881,2026-06-21T18:22:41Z,closed
2722892,2026-06-21T18:22:12Z,closed
2722893,2026-06-21T18:39:31Z,closed
2722903,2026-06-21T18:39:47Z,closed
2722909,2026-06-21T18:23:11Z,closed
2722913,2026-06-21T18:37:36Z,closed
2722915,2026-06-21T18:37:17Z,closed
2722920,2026-06-21T18:24:22Z,closed
2722922,2026-06-21T18:25:27Z,closed
2722926,2026-06-21T18:26:11Z,closed
2722928,2026-06-21T18:29:59Z,closed
2722946,2026-06-21T18:27:50Z,closed
2722952,2026-06-21T18:26:29Z,closed
2722957,2026-06-21T18:40:42Z,closed
2722958,2026-06-21T18:40:42Z,closed
2722966,2026-06-21T18:55:59Z,closed
2722968,2026-06-21T18:44:13Z,closed
2722974,2026-06-21T18:30:32Z,closed
2722975,2026-06-21T18:43:25Z,closed
2722989,2026-06-21T18:32:07Z,closed
2722995,2026-06-21T18:45:51Z,closed
2722997,2026-06-21T18:49:26Z,closed
2723015,2026-06-21T18:51:49Z,closed
2723019,2026-06-21T18:36:49Z,closed
2723029,2026-06-21T18:36:49Z,closed
2723037,2026-06-21T18:43:04Z,closed
2723047,2026-06-21T18:52:20Z,closed
2723051,2026-06-21T18:41:59Z,closed
2723075,2026-06-21T18:57:12Z,closed
2723082,2026-06-21T18:44:28Z,closed
2723083,2026-06-21T18:43:28Z,closed
2723084,2026-06-21T18:57:14Z,closed
2723088,2026-06-21T18:54:02Z,closed
2723090,2026-06-21T18:48:14Z,closed
2723091,2026-06-21T18:46:52Z,closed
2723095,2026-06-21T18:58:54Z,closed
2723099,2026-06-21T18:46:52Z,closed
2723101,2026-06-21T18:45:50Z,closed
2723108,2026-06-21T18:49:11Z,closed
2723111,2026-06-21T18:47:48Z,closed
2723114,2026-06-21T19:03:50Z,closed
2723115,2026-06-21T18:47:51Z,closed
2723122,2026-06-21T18:49:23Z,closed
2723123,2026-06-21T18:49:32Z,closed
2723132,2026-06-21T18:50:31Z,closed
2723134,2026-06-21T18:51:36Z,closed
2723135,2026-06-21T19:05:33Z,closed
2723136,2026-06-21T18:55:05Z,closed
2723140,2026-06-21T18:52:27Z,closed
2723141,2026-06-21T18:53:25Z,closed
2723153,2026-06-21T18:55:46Z,closed
2723156,2026-06-21T19:07:56Z,closed
2723162,2026-06-21T18:59:55Z,closed
2723164,2026-06-21T18:55:17Z,closed
2723171,2026-06-21T18:55:49Z,closed
2723178,2026-06-21T18:56:49Z,closed
2723183,2026-06-21T18:58:01Z,closed
2723184,2026-06-21T18:58:57Z,closed
2723188,2026-06-21T18:57:43Z,closed
2723194,2026-06-21T19:01:00Z,closed
2723195,2026-06-21T18:59:52Z,closed
2723197,2026-06-21T19:01:50Z,closed
2723199,2026-06-21T19:02:28Z,closed
2723203,2026-06-21T19:14:06Z,closed
2723207,2026-06-21T19:03:20Z,closed
2723209,2026-06-21T19:00:56Z,closed
2723211,2026-06-21T19:01:12Z,closed
2723216,2026-06-21T19:03:27Z,closed
2723217,2026-06-21T19:03:26Z,closed
2723218,2026-06-21T19:04:10Z,closed
2723220,2026-06-21T19:16:44Z,closed
2723225,2026-06-21T19:04:52Z,closed
2723226,2026-06-21T19:18:25Z,closed
2723227,2026-06-21T19:19:45Z,closed
2723233,2026-06-21T19:05:02Z,closed
2723243,2026-06-21T19:08:09Z,closed
2723246,2026-06-21T19:06:28Z,closed
2723247,2026-06-21T19:05:01Z,closed
2723249,2026-06-21T19:19:49Z,closed
2723251,2026-06-21T19:19:59Z,closed
2723253,2026-06-21T19:09:05Z,closed
2723255,2026-06-21T19:06:24Z,closed
2723264,2026-06-21T19:21:36Z,closed
2723265,2026-06-21T19:10:40Z,closed
2723266,2026-06-21T19:22:45Z,closed
2723276,2026-06-21T19:10:43Z,closed
2723279,2026-06-21T19:11:15Z,closed
2723280,2026-06-21T19:12:45Z,closed
2723281,2026-06-21T19:25:13Z,closed
2723282,2026-06-21T19:25:03Z,closed
2723283,2026-06-21T19:14:22Z,closed
2723286,2026-06-21T19:27:12Z,closed
2723287,2026-06-21T19:13:25Z,closed
2723291,2026-06-21T19:12:42Z,closed
2723308,2026-06-21T19:23:10Z,closed
2723309,2026-06-21T19:31:19Z,closed
2723312,2026-06-21T19:17:20Z,closed
2723316,2026-06-21T19:20:36Z,closed
2723319,2026-06-21T19:19:30Z,closed
2723320,2026-06-21T19:18:58Z,closed
2723325,2026-06-21T19:19:42Z,closed
2723327,2026-06-21T19:26:01Z,closed
2723328,2026-06-21T19:19:57Z,closed
2723330,2026-06-21T19:34:44Z,closed
2723338,2026-06-21T19:28:35Z,closed
2723339,2026-06-21T19:22:22Z,closed
2723340,2026-06-21T19:22:45Z,closed
2723344,2026-06-21T19:24:29Z,closed
2723345,2026-06-21T19:43:25Z,closed
2723351,2026-06-21T19:37:58Z,closed
2723355,2026-06-21T19:39:26Z,closed
2723357,2026-06-21T19:25:16Z,closed
2723359,2026-06-21T19:40:50Z,closed
2723366,2026-06-21T19:26:59Z,closed
2723376,2026-06-21T19:41:41Z,closed
2723377,2026-06-21T19:28:59Z,closed
2723382,2026-06-21T19:28:35Z,closed
2723384,2026-06-21T19:29:13Z,closed
2723385,2026-06-21T19:30:27Z,closed
2723386,2026-06-21T19:44:23Z,closed
2723393,2026-06-21T19:31:53Z,closed
2723397,2026-06-21T19:31:43Z,closed
2723398,2026-06-21T19:34:13Z,closed
2723399,2026-06-21T19:33:03Z,closed
2723403,2026-06-21T19:35:27Z,closed
2723408,2026-06-21T19:47:50Z,closed
2723413,2026-06-21T19:33:04Z,closed
2723416,2026-06-21T19:49:21Z,closed
2723417,2026-06-21T19:47:54Z,closed
2723422,2026-06-21T19:34:33Z,closed
2723428,2026-06-21T19:35:09Z,closed
2723436,2026-06-21T19:39:19Z,closed
2723440,2026-06-21T19:39:03Z,closed
2723441,2026-06-21T19:53:38Z,closed
2723453,2026-06-21T19:41:53Z,closed
2723468,2026-06-21T19:48:24Z,closed
2723473,2026-06-21T19:54:21Z,closed
2723482,2026-06-21T19:52:50Z,closed
2723489,2026-06-21T19:53:50Z,closed
2723491,2026-06-21T19:54:32Z,closed
2723492,2026-06-21T20:07:32Z,closed
2723493,2026-06-21T19:58:17Z,closed
2723494,2026-06-21T20:09:00Z,closed
2723495,2026-06-21T19:54:11Z,closed
2723496,2026-06-21T19:55:45Z,closed
2723501,2026-06-21T20:09:20Z,closed
2723505,2026-06-21T20:16:08Z,closed
2723509,2026-06-21T20:31:17Z,closed
2723511,2026-06-21T20:01:18Z,closed
2723512,2026-06-21T19:57:56Z,closed
2723513,2026-06-21T19:58:43Z,closed
2723514,2026-06-21T19:58:02Z,closed
2723516,2026-06-21T19:58:20Z,closed
2723517,2026-06-21T19:58:09Z,closed
2723521,2026-06-21T19:59:56Z,closed
2723525,2026-06-21T19:59:22Z,closed
2723526,2026-06-21T20:13:11Z,closed
2723528,2026-06-21T19:59:45Z,closed
2723532,2026-06-21T20:20:24Z,closed
2723536,2026-06-21T20:14:24Z,closed
2723537,2026-06-21T20:15:22Z,closed
2723538,2026-06-21T20:02:36Z,closed
2723539,2026-06-21T20:02:23Z,closed
2723542,2026-06-21T20:15:31Z,closed
2723545,2026-06-21T20:04:28Z,closed
2723553,2026-06-21T20:05:03Z,closed
2723554,2026-06-21T20:04:29Z,closed
2723555,2026-06-21T20:20:41Z,closed
2723563,2026-06-21T20:06:03Z,closed
2723567,2026-06-21T20:06:13Z,closed
2723571,2026-06-21T20:07:15Z,closed
2723576,2026-06-21T20:11:58Z,closed
2723578,2026-06-21T20:09:51Z,closed
2723582,2026-06-21T20:14:37Z,closed
2723584,2026-06-21T20:08:55Z,closed
2723590,2026-06-21T20:24:21Z,closed
2723594,2026-06-21T20:17:44Z,closed
2723598,2026-06-21T20:22:07Z,closed
2723607,2026-06-21T20:29:44Z,closed
2723613,2026-06-21T20:18:21Z,closed
2723614,2026-06-21T20:15:34Z,closed
2723616,2026-06-21T20:29:43Z,closed
2723624,2026-06-21T20:32:57Z,closed
2723631,2026-06-21T20:34:52Z,closed
2723636,2026-06-21T20:37:05Z,closed
2723639,2026-06-21T20:35:43Z,closed
2723642,2026-06-21T20:34:56Z,closed
2723643,2026-06-21T20:35:18Z,closed
2723652,2026-06-21T20:22:44Z,closed
2723654,2026-06-21T20:28:22Z,closed
2723665,2026-06-21T20:40:02Z,closed
2723667,2026-06-21T20:37:17Z,closed
2723668,2026-06-21T20:26:05Z,closed
2723669,2026-06-21T20:25:39Z,closed
2723672,2026-06-21T20:37:30Z,closed
2723677,2026-06-21T20:26:54Z,closed
2723678,2026-06-21T20:41:37Z,closed
2723679,2026-06-21T20:30:06Z,closed
